Sido,Sigungu,RegistrationMonth,VehicleType,RegisteredCount
충북,보은군,2024-06-01,화물,6354
충북,영동군,2024-06-01,화물,8226
충북,옥천군,2024-06-01,화물,8081
충북,음성군,2024-06-01,화물,13753
충북,제천시,2024-06-01,화물,13703
충북,증평군,2024-06-01,화물,3224
충북,진천군,2024-06-01,화물,9294
충북,청원군,2024-06-01,화물,8
충북,청주시 상당구,2024-06-01,화물,12076
충북,청주시 서원구,2024-06-01,화물,10953
충북,청주시 청원구,2024-06-01,화물,14462
충북,청주시 흥덕구,2024-06-01,화물,15801
충북,충주시,2024-06-01,화물,20036
충남,공주시,2024-06-01,화물,12853
충남,금산군,2024-06-01,화물,8622
충남,논산시,2024-06-01,화물,15249
충남,당진시,2024-06-01,화물,19095
충남,보령시,2024-06-01,화물,12841
충남,부여군,2024-06-01,화물,11231
충남,서산시,2024-06-01,화물,19043
충남,서천군,2024-06-01,화물,7706
충남,아산시,2024-06-01,화물,24300
충남,예산군,2024-06-01,화물,11511
충남,천안시 동남구,2024-06-01,화물,19752
충남,천안시 서북구,2024-06-01,화물,20937
충남,청양군,2024-06-01,화물,6019
충남,태안군,2024-06-01,화물,10795
충남,홍성군,2024-06-01,화물,12247
전남,강진군,2024-06-01,화물,6611
전남,고흥군,2024-06-01,화물,12652
전남,곡성군,2024-06-01,화물,5025
전남,광양시,2024-06-01,화물,14521
전남,구례군,2024-06-01,화물,3949
전남,나주시,2024-06-01,화물,15544
전남,담양군,2024-06-01,화물,7913
전남,목포시,2024-06-01,화물,13051
전남,무안군,2024-06-01,화물,11812
전남,보성군,2024-06-01,화물,7931
전남,순천시,2024-06-01,화물,22762
전남,신안군,2024-06-01,화물,9418
전남,여수시,2024-06-01,화물,21771
전남,영광군,2024-06-01,화물,8145
전남,영암군,2024-06-01,화물,11284
전남,완도군,2024-06-01,화물,9693
전남,장성군,2024-06-01,화물,8201
전남,장흥군,2024-06-01,화물,7099
전남,진도군,2024-06-01,화물,6309
전남,함평군,2024-06-01,화물,6565
전남,해남군,2024-06-01,화물,15542
전남,화순군,2024-06-01,화물,8054
경북,경산시,2024-06-01,화물,22001
경북,경주시,2024-06-01,화물,25939
경북,고령군,2024-06-01,화물,6483
경북,구미시,2024-06-01,화물,25899
경북,군위군,2024-06-01,화물,27
경북,김천시,2024-06-01,화물,17931
경북,문경시,2024-06-01,화물,10423
경북,봉화군,2024-06-01,화물,7001
경북,상주시,2024-06-01,화물,17286
경북,성주군,2024-06-01,화물,11355
경북,안동시,2024-06-01,화물,19292
경북,영덕군,2024-06-01,화물,6012
경북,영양군,2024-06-01,화물,3877
경북,영주시,2024-06-01,화물,14709
경북,영천시,2024-06-01,화물,16435
경북,예천군,2024-06-01,화물,8644
경북,울릉군,2024-06-01,화물,1419
경북,울진군,2024-06-01,화물,6638
경북,의성군,2024-06-01,화물,12208
경북,청도군,2024-06-01,화물,7809
경북,청송군,2024-06-01,화물,5984
경북,칠곡군,2024-06-01,화물,12966
경북,포항시 남구,2024-06-01,화물,18117
경북,포항시 북구,2024-06-01,화물,18104
경남,거제시,2024-06-01,화물,12024
경남,거창군,2024-06-01,화물,9354
경남,고성군,2024-06-01,화물,7377
경남,김해시,2024-06-01,화물,40914
경남,남해군,2024-06-01,화물,6186
경남,밀양시,2024-06-01,화물,13677
경남,사천시,2024-06-01,화물,10497
경남,산청군,2024-06-01,화물,7185
경남,양산시,2024-06-01,화물,22398
경남,의령군,2024-06-01,화물,4571
경남,진주시,2024-06-01,화물,26847
경남,창녕군,2024-06-01,화물,10361
경남,창원시 마산합포구,2024-06-01,화물,10541
경남,창원시 마산회원구,2024-06-01,화물,10944
경남,창원시 성산구,2024-06-01,화물,10563
경남,창원시 의창구,2024-06-01,화물,16665
경남,창원시 진해구,2024-06-01,화물,7874
경남,통영시,2024-06-01,화물,8870
경남,하동군,2024-06-01,화물,7826
경남,함안군,2024-06-01,화물,10265
경남,함양군,2024-06-01,화물,6553
경남,합천군,2024-06-01,화물,8156
제주,서귀포시,2024-06-01,화물,27045
제주,제주시,2024-06-01,화물,57939
강원,강릉시,2024-06-01,화물,18225
강원,고성군,2024-06-01,화물,4019
강원,동해시,2024-06-01,화물,6937
강원,삼척시,2024-06-01,화물,6771
강원,속초시,2024-06-01,화물,5385
강원,양구군,2024-06-01,화물,3361
강원,양양군,2024-06-01,화물,4167
강원,영월군,2024-06-01,화물,6244
강원,원주시,2024-06-01,화물,26814
강원,인제군,2024-06-01,화물,4994
강원,정선군,2024-06-01,화물,6182
강원,철원군,2024-06-01,화물,7022
강원,춘천시,2024-06-01,화물,18671
강원,태백시,2024-06-01,화물,3343
강원,평창군,2024-06-01,화물,8674
강원,홍천군,2024-06-01,화물,11791
강원,화천군,2024-06-01,화물,3300
강원,횡성군,2024-06-01,화물,8636
전북,고창군,2024-06-01,화물,10668
전북,군산시,2024-06-01,화물,19334
전북,김제시,2024-06-01,화물,13604
전북,남원시,2024-06-01,화물,12504
전북,무주군,2024-06-01,화물,4440
전북,부안군,2024-06-01,화물,8685
전북,순창군,2024-06-01,화물,5214
전북,완주군,2024-06-01,화물,12323
전북,익산시,2024-06-01,화물,24404
전북,임실군,2024-06-01,화물,4956
전북,장수군,2024-06-01,화물,4433
전북,전주시 덕진구,2024-06-01,화물,19348
전북,전주시 완산구,2024-06-01,화물,15989
전북,정읍시,2024-06-01,화물,14994
전북,진안군,2024-06-01,화물,5049
서울,강남구,2024-07-01,화물,13676
서울,강동구,2024-07-01,화물,11918
서울,강북구,2024-07-01,화물,6878
서울,강서구,2024-07-01,화물,16296
서울,관악구,2024-07-01,화물,9047
서울,광진구,2024-07-01,화물,8617
서울,구로구,2024-07-01,화물,13825
서울,금천구,2024-07-01,화물,10755
서울,노원구,2024-07-01,화물,9797
서울,도봉구,2024-07-01,화물,7931
서울,동대문구,2024-07-01,화물,9748
서울,동작구,2024-07-01,화물,6481
서울,마포구,2024-07-01,화물,9262
서울,서대문구,2024-07-01,화물,5821
서울,서초구,2024-07-01,화물,10638
서울,성동구,2024-07-01,화물,8208
서울,성북구,2024-07-01,화물,8496
서울,송파구,2024-07-01,화물,17509
서울,양천구,2024-07-01,화물,11022
서울,영등포구,2024-07-01,화물,13240
서울,용산구,2024-07-01,화물,4986
서울,은평구,2024-07-01,화물,9817
서울,종로구,2024-07-01,화물,3632
서울,중구,2024-07-01,화물,5238
서울,중랑구,2024-07-01,화물,11610
부산,강서구,2024-07-01,화물,16248
부산,금정구,2024-07-01,화물,9457
부산,기장군,2024-07-01,화물,10815
부산,남구,2024-07-01,화물,8826
부산,동구,2024-07-01,화물,3595
부산,동래구,2024-07-01,화물,9867
부산,부산진구,2024-07-01,화물,13017
부산,북구,2024-07-01,화물,11901
부산,사상구,2024-07-01,화물,14269
부산,사하구,2024-07-01,화물,12823
부산,서구,2024-07-01,화물,3619
부산,수영구,2024-07-01,화물,5496
부산,연제구,2024-07-01,화물,8412
부산,영도구,2024-07-01,화물,4096
부산,중구,2024-07-01,화물,1845
부산,해운대구,2024-07-01,화물,13059
대구,군위군,2024-07-01,화물,5279
대구,남구,2024-07-01,화물,6268
대구,달서구,2024-07-01,화물,29196
대구,달성군,2024-07-01,화물,19630
대구,동구,2024-07-01,화물,19306
대구,북구,2024-07-01,화물,28250
대구,서구,2024-07-01,화물,10820
대구,수성구,2024-07-01,화물,15905
대구,중구,2024-07-01,화물,4634
인천,강화군,2024-07-01,화물,10410
인천,남동구,2024-07-01,화물,29321
인천,동구,2024-07-01,화물,3552
인천,미추홀구,2024-07-01,화물,16945
인천,부평구,2024-07-01,화물,20944
인천,서구,2024-07-01,화물,33948
인천,연수구,2024-07-01,화물,12227
인천,옹진군,2024-07-01,화물,3974
인천,중구,2024-07-01,화물,8281
광주,광산구,2024-07-01,화물,26632
광주,남구,2024-07-01,화물,8632
광주,동구,2024-07-01,화물,4079
광주,북구,2024-07-01,화물,22912
광주,서구,2024-07-01,화물,15396
대전,대덕구,2024-07-01,화물,13698
대전,동구,2024-07-01,화물,13076
대전,서구,2024-07-01,화물,18448
대전,유성구,2024-07-01,화물,15494
대전,중구,2024-07-01,화물,11985
울산,남구,2024-07-01,화물,16112
울산,동구,2024-07-01,화물,4709
울산,북구,2024-07-01,화물,11173
울산,울주군,2024-07-01,화물,20720
울산,중구,2024-07-01,화물,10006
세종,세종특별자치시,2024-07-01,화물,15098
경기,가평군,2024-07-01,화물,6617
경기,고양시 덕양구,2024-07-01,화물,19305
경기,고양시 일산동구,2024-07-01,화물,13100
경기,고양시 일산서구,2024-07-01,화물,9373
경기,과천시,2024-07-01,화물,1924
경기,광명시,2024-07-01,화물,10207
경기,광주시,2024-07-01,화물,30581
경기,구리시,2024-07-01,화물,8378
경기,군포시,2024-07-01,화물,9023
경기,김포시,2024-07-01,화물,30908
경기,남양주시,2024-07-01,화물,42998
경기,동두천시,2024-07-01,화물,5308
경기,부천시,2024-07-01,화물,129
경기,부천시 소사구,2024-07-01,화물,8295
경기,부천시 오정구,2024-07-01,화물,9899
경기,부천시 원미구,2024-07-01,화물,15793
경기,성남시 분당구,2024-07-01,화물,7696
경기,성남시 수정구,2024-07-01,화물,7603
경기,성남시 중원구,2024-07-01,화물,8855
경기,수원시 권선구,2024-07-01,화물,20521
경기,수원시 영통구,2024-07-01,화물,6716
경기,수원시 장안구,2024-07-01,화물,8309
경기,수원시 팔달구,2024-07-01,화물,6501
경기,시흥시,2024-07-01,화물,37399
경기,안산시 단원구,2024-07-01,화물,22904
경기,안산시 상록구,2024-07-01,화물,18346
경기,안성시,2024-07-01,화물,19291
경기,안양시 동안구,2024-07-01,화물,9970
경기,안양시 만안구,2024-07-01,화물,9086
경기,양주시,2024-07-01,화물,19838
경기,양평군,2024-07-01,화물,12241
경기,여주시,2024-07-01,화물,14255
경기,연천군,2024-07-01,화물,6345
경기,오산시,2024-07-01,화물,10494
경기,용인시 기흥구,2024-07-01,화물,11677
경기,용인시 수지구,2024-07-01,화물,5027
경기,용인시 처인구,2024-07-01,화물,21522
경기,의왕시,2024-07-01,화물,5724
경기,의정부시,2024-07-01,화물,18120
경기,이천시,2024-07-01,화물,19046
경기,파주시,2024-07-01,화물,31053
경기,평택시,2024-07-01,화물,35778
경기,포천시,2024-07-01,화물,20776
경기,하남시,2024-07-01,화물,15676
경기,화성시,2024-07-01,화물,64183
충북,괴산군,2024-07-01,화물,7968
충북,단양군,2024-07-01,화물,4878
충북,보은군,2024-07-01,화물,6379
충북,영동군,2024-07-01,화물,8201
충북,옥천군,2024-07-01,화물,8145
충북,음성군,2024-07-01,화물,13789
충북,제천시,2024-07-01,화물,13682
충북,증평군,2024-07-01,화물,3230
충북,진천군,2024-07-01,화물,9263
충북,청원군,2024-07-01,화물,8
충북,청주시 상당구,2024-07-01,화물,12082
충북,청주시 서원구,2024-07-01,화물,10863
충북,청주시 청원구,2024-07-01,화물,14536
충북,청주시 흥덕구,2024-07-01,화물,15793
충북,충주시,2024-07-01,화물,20045
충남,공주시,2024-07-01,화물,12826
충남,금산군,2024-07-01,화물,8643
충남,논산시,2024-07-01,화물,15250
충남,당진시,2024-07-01,화물,19121
충남,보령시,2024-07-01,화물,12830
충남,부여군,2024-07-01,화물,11270
충남,서산시,2024-07-01,화물,19026
충남,서천군,2024-07-01,화물,7689
충남,아산시,2024-07-01,화물,24335
충남,예산군,2024-07-01,화물,11494
충남,천안시 동남구,2024-07-01,화물,19615
충남,천안시 서북구,2024-07-01,화물,20963
충남,청양군,2024-07-01,화물,6023
충남,태안군,2024-07-01,화물,10813
충남,홍성군,2024-07-01,화물,12243
전남,강진군,2024-07-01,화물,6621
전남,고흥군,2024-07-01,화물,12670
전남,곡성군,2024-07-01,화물,5016
전남,광양시,2024-07-01,화물,14576
전남,구례군,2024-07-01,화물,3946
전남,나주시,2024-07-01,화물,15548
전남,담양군,2024-07-01,화물,7907
전남,목포시,2024-07-01,화물,13042
전남,무안군,2024-07-01,화물,11813
전남,보성군,2024-07-01,화물,7908
전남,순천시,2024-07-01,화물,22738
전남,신안군,2024-07-01,화물,9429
전남,여수시,2024-07-01,화물,21757
전남,영광군,2024-07-01,화물,8161
전남,영암군,2024-07-01,화물,11286
전남,완도군,2024-07-01,화물,9696
전남,장성군,2024-07-01,화물,8231
전남,장흥군,2024-07-01,화물,7084
전남,진도군,2024-07-01,화물,6296
전남,함평군,2024-07-01,화물,6549
전남,해남군,2024-07-01,화물,15525
전남,화순군,2024-07-01,화물,8034
경북,경산시,2024-07-01,화물,22046
경북,경주시,2024-07-01,화물,25945
경북,고령군,2024-07-01,화물,6476
경북,구미시,2024-07-01,화물,25884
경북,군위군,2024-07-01,화물,24
경북,김천시,2024-07-01,화물,17913
경북,문경시,2024-07-01,화물,10391
경북,봉화군,2024-07-01,화물,7008
경북,상주시,2024-07-01,화물,17343
경북,성주군,2024-07-01,화물,11364
경북,안동시,2024-07-01,화물,19295
경북,영덕군,2024-07-01,화물,6010
경북,영양군,2024-07-01,화물,3890
경북,영주시,2024-07-01,화물,14739
경북,영천시,2024-07-01,화물,16423
경북,예천군,2024-07-01,화물,8658
경북,울릉군,2024-07-01,화물,1426
경북,울진군,2024-07-01,화물,6638
경북,의성군,2024-07-01,화물,12272
경북,청도군,2024-07-01,화물,7824
경북,청송군,2024-07-01,화물,5998
경북,칠곡군,2024-07-01,화물,12973
경북,포항시 남구,2024-07-01,화물,18098
경북,포항시 북구,2024-07-01,화물,18108
경남,거제시,2024-07-01,화물,12010
경남,거창군,2024-07-01,화물,9355
경남,고성군,2024-07-01,화물,7381
경남,김해시,2024-07-01,화물,40995
경남,남해군,2024-07-01,화물,6194
경남,밀양시,2024-07-01,화물,13720
경남,사천시,2024-07-01,화물,10524
경남,산청군,2024-07-01,화물,7204
경남,양산시,2024-07-01,화물,22418
경남,의령군,2024-07-01,화물,4571
경남,진주시,2024-07-01,화물,26802
경남,창녕군,2024-07-01,화물,10312
경남,창원시 마산합포구,2024-07-01,화물,10533
경남,창원시 마산회원구,2024-07-01,화물,10933
경남,창원시 성산구,2024-07-01,화물,10588
경남,창원시 의창구,2024-07-01,화물,16639
경남,창원시 진해구,2024-07-01,화물,7863
경남,통영시,2024-07-01,화물,8864
경남,하동군,2024-07-01,화물,7826
경남,함안군,2024-07-01,화물,10285
경남,함양군,2024-07-01,화물,6566
경남,합천군,2024-07-01,화물,8174
제주,서귀포시,2024-07-01,화물,27006
제주,제주시,2024-07-01,화물,58261
강원,강릉시,2024-07-01,화물,18185
강원,고성군,2024-07-01,화물,4022
강원,동해시,2024-07-01,화물,6906
강원,삼척시,2024-07-01,화물,6766
강원,속초시,2024-07-01,화물,5390
강원,양구군,2024-07-01,화물,3352
강원,양양군,2024-07-01,화물,4157
강원,영월군,2024-07-01,화물,6228
강원,원주시,2024-07-01,화물,26772
강원,인제군,2024-07-01,화물,4993
강원,정선군,2024-07-01,화물,6161
강원,철원군,2024-07-01,화물,7019
강원,춘천시,2024-07-01,화물,18644
강원,태백시,2024-07-01,화물,3343
강원,평창군,2024-07-01,화물,8667
강원,홍천군,2024-07-01,화물,11812
강원,화천군,2024-07-01,화물,3306
강원,횡성군,2024-07-01,화물,8628
전북,고창군,2024-07-01,화물,10684
전북,군산시,2024-07-01,화물,19353
전북,김제시,2024-07-01,화물,13611
전북,남원시,2024-07-01,화물,12500
전북,무주군,2024-07-01,화물,4444
전북,부안군,2024-07-01,화물,8692
전북,순창군,2024-07-01,화물,5235
전북,완주군,2024-07-01,화물,12393
전북,익산시,2024-07-01,화물,24429
전북,임실군,2024-07-01,화물,4952
전북,장수군,2024-07-01,화물,4433
전북,전주시 덕진구,2024-07-01,화물,19411
전북,전주시 완산구,2024-07-01,화물,15980
전북,정읍시,2024-07-01,화물,14994
전북,진안군,2024-07-01,화물,5054
서울,강남구,2024-08-01,화물,13621
서울,강동구,2024-08-01,화물,11902
서울,강북구,2024-08-01,화물,6834
서울,강서구,2024-08-01,화물,16212
서울,관악구,2024-08-01,화물,9047
서울,광진구,2024-08-01,화물,8570
서울,구로구,2024-08-01,화물,13832
서울,금천구,2024-08-01,화물,10747
서울,노원구,2024-08-01,화물,9783
서울,도봉구,2024-08-01,화물,7926
서울,동대문구,2024-08-01,화물,9722
서울,동작구,2024-08-01,화물,6452
서울,마포구,2024-08-01,화물,9240
서울,서대문구,2024-08-01,화물,5821
서울,서초구,2024-08-01,화물,10618
서울,성동구,2024-08-01,화물,8169
서울,성북구,2024-08-01,화물,8507
서울,송파구,2024-08-01,화물,17466
서울,양천구,2024-08-01,화물,11012
서울,영등포구,2024-08-01,화물,13208
서울,용산구,2024-08-01,화물,4983
서울,은평구,2024-08-01,화물,9809
서울,종로구,2024-08-01,화물,3645
서울,중구,2024-08-01,화물,5226
서울,중랑구,2024-08-01,화물,11565
부산,강서구,2024-08-01,화물,16244
부산,금정구,2024-08-01,화물,9437
부산,기장군,2024-08-01,화물,10767
부산,남구,2024-08-01,화물,8801
부산,동구,2024-08-01,화물,3593
부산,동래구,2024-08-01,화물,9887
부산,부산진구,2024-08-01,화물,13020
부산,북구,2024-08-01,화물,11857
부산,사상구,2024-08-01,화물,14236
부산,사하구,2024-08-01,화물,12819
부산,서구,2024-08-01,화물,3614
부산,수영구,2024-08-01,화물,5461
부산,연제구,2024-08-01,화물,8404
부산,영도구,2024-08-01,화물,4091
부산,중구,2024-08-01,화물,1850
부산,해운대구,2024-08-01,화물,13009
대구,군위군,2024-08-01,화물,5276
대구,남구,2024-08-01,화물,6233
대구,달서구,2024-08-01,화물,29154
대구,달성군,2024-08-01,화물,19621
대구,동구,2024-08-01,화물,19286
대구,북구,2024-08-01,화물,28142
대구,서구,2024-08-01,화물,10834
대구,수성구,2024-08-01,화물,15865
대구,중구,2024-08-01,화물,4674
인천,강화군,2024-08-01,화물,10391
인천,남동구,2024-08-01,화물,29177
인천,동구,2024-08-01,화물,3513
인천,미추홀구,2024-08-01,화물,16884
인천,부평구,2024-08-01,화물,20790
인천,서구,2024-08-01,화물,33724
인천,연수구,2024-08-01,화물,12192
인천,옹진군,2024-08-01,화물,3970
인천,중구,2024-08-01,화물,8285
광주,광산구,2024-08-01,화물,26602
광주,남구,2024-08-01,화물,8625
광주,동구,2024-08-01,화물,4068
광주,북구,2024-08-01,화물,22948
광주,서구,2024-08-01,화물,15320
대전,대덕구,2024-08-01,화물,13716
대전,동구,2024-08-01,화물,13069
대전,서구,2024-08-01,화물,18427
대전,유성구,2024-08-01,화물,15470
대전,중구,2024-08-01,화물,11969
울산,남구,2024-08-01,화물,16055
울산,동구,2024-08-01,화물,4702
울산,북구,2024-08-01,화물,11177
울산,울주군,2024-08-01,화물,20721
울산,중구,2024-08-01,화물,9995
세종,세종특별자치시,2024-08-01,화물,15130
경기,가평군,2024-08-01,화물,6643
경기,고양시 덕양구,2024-08-01,화물,19249
경기,고양시 일산동구,2024-08-01,화물,13105
경기,고양시 일산서구,2024-08-01,화물,9308
경기,과천시,2024-08-01,화물,1937
경기,광명시,2024-08-01,화물,10187
경기,광주시,2024-08-01,화물,30649
경기,구리시,2024-08-01,화물,8350
경기,군포시,2024-08-01,화물,8998
경기,김포시,2024-08-01,화물,30927
경기,남양주시,2024-08-01,화물,42973
경기,동두천시,2024-08-01,화물,5318
경기,부천시,2024-08-01,화물,128
경기,부천시 소사구,2024-08-01,화물,8314
경기,부천시 오정구,2024-08-01,화물,9872
경기,부천시 원미구,2024-08-01,화물,15745
경기,성남시 분당구,2024-08-01,화물,7704
경기,성남시 수정구,2024-08-01,화물,7611
경기,성남시 중원구,2024-08-01,화물,8817
경기,수원시 권선구,2024-08-01,화물,20280
경기,수원시 영통구,2024-08-01,화물,6716
경기,수원시 장안구,2024-08-01,화물,8310
경기,수원시 팔달구,2024-08-01,화물,6482
경기,시흥시,2024-08-01,화물,37396
경기,안산시 단원구,2024-08-01,화물,22945
경기,안산시 상록구,2024-08-01,화물,18354
경기,안성시,2024-08-01,화물,19417
경기,안양시 동안구,2024-08-01,화물,9992
경기,안양시 만안구,2024-08-01,화물,9042
경기,양주시,2024-08-01,화물,19948
경기,양평군,2024-08-01,화물,12249
경기,여주시,2024-08-01,화물,14270
경기,연천군,2024-08-01,화물,6333
경기,오산시,2024-08-01,화물,10528
경기,용인시 기흥구,2024-08-01,화물,11588
경기,용인시 수지구,2024-08-01,화물,5025
경기,용인시 처인구,2024-08-01,화물,21515
경기,의왕시,2024-08-01,화물,5744
경기,의정부시,2024-08-01,화물,18110
경기,이천시,2024-08-01,화물,19012
경기,파주시,2024-08-01,화물,31073
경기,평택시,2024-08-01,화물,35872
경기,포천시,2024-08-01,화물,20789
경기,하남시,2024-08-01,화물,15578
경기,화성시,2024-08-01,화물,64247
충북,괴산군,2024-08-01,화물,7985
충북,단양군,2024-08-01,화물,4895
충북,보은군,2024-08-01,화물,6382
충북,영동군,2024-08-01,화물,8206
충북,옥천군,2024-08-01,화물,8107
충북,음성군,2024-08-01,화물,13780
충북,제천시,2024-08-01,화물,13671
충북,증평군,2024-08-01,화물,3220
충북,진천군,2024-08-01,화물,9265
충북,청원군,2024-08-01,화물,8
충북,청주시 상당구,2024-08-01,화물,12069
충북,청주시 서원구,2024-08-01,화물,10872
충북,청주시 청원구,2024-08-01,화물,14584
충북,청주시 흥덕구,2024-08-01,화물,15805
충북,충주시,2024-08-01,화물,19999
충남,공주시,2024-08-01,화물,12851
충남,금산군,2024-08-01,화물,8636
충남,논산시,2024-08-01,화물,15254
충남,당진시,2024-08-01,화물,19095
충남,보령시,2024-08-01,화물,12827
충남,부여군,2024-08-01,화물,11267
충남,서산시,2024-08-01,화물,18963
충남,서천군,2024-08-01,화물,7704
충남,아산시,2024-08-01,화물,24430
충남,예산군,2024-08-01,화물,11493
충남,천안시 동남구,2024-08-01,화물,19621
충남,천안시 서북구,2024-08-01,화물,20957
충남,청양군,2024-08-01,화물,6019
충남,태안군,2024-08-01,화물,10806
충남,홍성군,2024-08-01,화물,12250
전남,강진군,2024-08-01,화물,6605
전남,고흥군,2024-08-01,화물,12668
전남,곡성군,2024-08-01,화물,5026
전남,광양시,2024-08-01,화물,14637
전남,구례군,2024-08-01,화물,3942
전남,나주시,2024-08-01,화물,15572
전남,담양군,2024-08-01,화물,7912
전남,목포시,2024-08-01,화물,13018
전남,무안군,2024-08-01,화물,11833
전남,보성군,2024-08-01,화물,7902
전남,순천시,2024-08-01,화물,22697
전남,신안군,2024-08-01,화물,9428
전남,여수시,2024-08-01,화물,21755
전남,영광군,2024-08-01,화물,8165
전남,영암군,2024-08-01,화물,11309
전남,완도군,2024-08-01,화물,9680
전남,장성군,2024-08-01,화물,8237
전남,장흥군,2024-08-01,화물,7072
전남,진도군,2024-08-01,화물,6315
전남,함평군,2024-08-01,화물,6553
전남,해남군,2024-08-01,화물,15530
전남,화순군,2024-08-01,화물,8027
경북,경산시,2024-08-01,화물,22067
경북,경주시,2024-08-01,화물,25928
경북,고령군,2024-08-01,화물,6488
경북,구미시,2024-08-01,화물,25912
경북,군위군,2024-08-01,화물,22
경북,김천시,2024-08-01,화물,17893
경북,문경시,2024-08-01,화물,10388
경북,봉화군,2024-08-01,화물,7012
경북,상주시,2024-08-01,화물,17374
경북,성주군,2024-08-01,화물,11369
경북,안동시,2024-08-01,화물,19318
경북,영덕군,2024-08-01,화물,6006
경북,영양군,2024-08-01,화물,3898
경북,영주시,2024-08-01,화물,14738
경북,영천시,2024-08-01,화물,16443
경북,예천군,2024-08-01,화물,8654
경북,울릉군,2024-08-01,화물,1427
경북,울진군,2024-08-01,화물,6633
경북,의성군,2024-08-01,화물,12259
경북,청도군,2024-08-01,화물,7820
경북,청송군,2024-08-01,화물,5998
경북,칠곡군,2024-08-01,화물,12926
경북,포항시 남구,2024-08-01,화물,18062
경북,포항시 북구,2024-08-01,화물,18106
경남,거제시,2024-08-01,화물,12013
경남,거창군,2024-08-01,화물,9353
경남,고성군,2024-08-01,화물,7379
경남,김해시,2024-08-01,화물,41014
경남,남해군,2024-08-01,화물,6188
경남,밀양시,2024-08-01,화물,13697
경남,사천시,2024-08-01,화물,10506
경남,산청군,2024-08-01,화물,7208
경남,양산시,2024-08-01,화물,22391
경남,의령군,2024-08-01,화물,4596
경남,진주시,2024-08-01,화물,26757
경남,창녕군,2024-08-01,화물,10301
경남,창원시 마산합포구,2024-08-01,화물,10555
경남,창원시 마산회원구,2024-08-01,화물,10884
경남,창원시 성산구,2024-08-01,화물,10576
경남,창원시 의창구,2024-08-01,화물,16633
경남,창원시 진해구,2024-08-01,화물,7872
경남,통영시,2024-08-01,화물,8847
경남,하동군,2024-08-01,화물,7811
경남,함안군,2024-08-01,화물,10250
경남,함양군,2024-08-01,화물,6549
경남,합천군,2024-08-01,화물,8182
제주,서귀포시,2024-08-01,화물,26998
제주,제주시,2024-08-01,화물,58457
강원,강릉시,2024-08-01,화물,18178
강원,고성군,2024-08-01,화물,4022
강원,동해시,2024-08-01,화물,6923
강원,삼척시,2024-08-01,화물,6766
강원,속초시,2024-08-01,화물,5375
강원,양구군,2024-08-01,화물,3347
강원,양양군,2024-08-01,화물,4173
강원,영월군,2024-08-01,화물,6222
강원,원주시,2024-08-01,화물,26732
강원,인제군,2024-08-01,화물,4985
강원,정선군,2024-08-01,화물,6153
강원,철원군,2024-08-01,화물,7037
강원,춘천시,2024-08-01,화물,18632
강원,태백시,2024-08-01,화물,3347
강원,평창군,2024-08-01,화물,8670
강원,홍천군,2024-08-01,화물,11826
강원,화천군,2024-08-01,화물,3310
강원,횡성군,2024-08-01,화물,8639
전북,고창군,2024-08-01,화물,10678
전북,군산시,2024-08-01,화물,19387
전북,김제시,2024-08-01,화물,13647
전북,남원시,2024-08-01,화물,12491
전북,무주군,2024-08-01,화물,4448
전북,부안군,2024-08-01,화물,8668
전북,순창군,2024-08-01,화물,5238
전북,완주군,2024-08-01,화물,12386
전북,익산시,2024-08-01,화물,24471
전북,임실군,2024-08-01,화물,4953
전북,장수군,2024-08-01,화물,4448
전북,전주시 덕진구,2024-08-01,화물,19404
전북,전주시 완산구,2024-08-01,화물,15996
전북,정읍시,2024-08-01,화물,14991
전북,진안군,2024-08-01,화물,5051
서울,강남구,2024-09-01,화물,13625
서울,강동구,2024-09-01,화물,11866
서울,강북구,2024-09-01,화물,6801
서울,강서구,2024-09-01,화물,16103
서울,관악구,2024-09-01,화물,9018
서울,광진구,2024-09-01,화물,8573
서울,구로구,2024-09-01,화물,13788
서울,금천구,2024-09-01,화물,10754
서울,노원구,2024-09-01,화물,9755
서울,도봉구,2024-09-01,화물,7930
서울,동대문구,2024-09-01,화물,9722
서울,동작구,2024-09-01,화물,6437
서울,마포구,2024-09-01,화물,9254
서울,서대문구,2024-09-01,화물,5836
서울,서초구,2024-09-01,화물,10629
서울,성동구,2024-09-01,화물,8137
서울,성북구,2024-09-01,화물,8466
서울,송파구,2024-09-01,화물,17470
서울,양천구,2024-09-01,화물,11011
서울,영등포구,2024-09-01,화물,13094
서울,용산구,2024-09-01,화물,4967
서울,은평구,2024-09-01,화물,9806
서울,종로구,2024-09-01,화물,3626
서울,중구,2024-09-01,화물,5191
서울,중랑구,2024-09-01,화물,11534
부산,강서구,2024-09-01,화물,16253
부산,금정구,2024-09-01,화물,9468
부산,기장군,2024-09-01,화물,10763
부산,남구,2024-09-01,화물,8777
부산,동구,2024-09-01,화물,3578
부산,동래구,2024-09-01,화물,9866
부산,부산진구,2024-09-01,화물,12991
부산,북구,2024-09-01,화물,11834
부산,사상구,2024-09-01,화물,14194
부산,사하구,2024-09-01,화물,12834
부산,서구,2024-09-01,화물,3626
부산,수영구,2024-09-01,화물,5440
부산,연제구,2024-09-01,화물,8496
부산,영도구,2024-09-01,화물,4096
부산,중구,2024-09-01,화물,1849
